rbf
(0.78001679261125101, 0.59948425031894093, 2.2758459260747865e-05)
(0.77413937867338367, 1.6681005372000592, 2.2758459260747865e-05)
(0.76049538203190592, 0.21544346900318834, 1.9306977288832498e-06)
(0.75839630562552474, 0.59948425031894093, 1.9306977288832498e-06)
(0.74958018471872379, 4.6415888336127775, 2.2758459260747865e-05)
(0.73698572628043657, 1.6681005372000592, 1.9306977288832498e-06)
(0.73362720403022674, 35.938136638046259, 1.9306977288832498e-06)
(0.7327875734676742, 12.915496650148826, 1.9306977288832498e-06)
(0.7302686817800168, 4.6415888336127775, 1.9306977288832498e-06)
(0.72942905121746426, 0.077426368268112694, 1.9306977288832498e-06)
(0.7229219143576826, 100.0, 1.9306977288832498e-06)
(0.71200671704450047, 12.915496650148826, 2.2758459260747865e-05)
(0.71011754827875739, 12.915496650148826, 1.6378937069540646e-07)
(0.70759865659109988, 35.938136638046259, 1.6378937069540646e-07)
(0.69479429051217467, 100.0, 1.6378937069540646e-07)
(0.68324937027707811, 4.6415888336127775, 1.6378937069540646e-07)
(0.67023509655751468, 35.938136638046259, 2.2758459260747865e-05)
(0.65197313182199834, 100.0, 2.2758459260747865e-05)
(0.64357682619647361, 1.6681005372000592, 1.6378937069540646e-07)
(0.62300587741393787, 100.0, 1.389495494373136e-08)
(0.59676742233417301, 0.59948425031894093, 1.6378937069540646e-07)
(0.59130982367758189, 35.938136638046259, 1.389495494373136e-08)
(0.57514693534844663, 0.21544346900318834, 1.6378937069540646e-07)
(0.57472712006717042, 12.915496650148826, 1.389495494373136e-08)
(0.5743073047858942, 0.01, 1e-10)
(0.5743073047858942, 0.01, 1.1787686347935867e-09)
(0.5743073047858942, 0.01, 1.389495494373136e-08)
(0.5743073047858942, 0.01, 1.6378937069540646e-07)
(0.5743073047858942, 0.01, 1.9306977288832498e-06)
(0.5743073047858942, 0.01, 2.2758459260747865e-05)
(0.5743073047858942, 0.01, 0.00026826957952797272)
(0.5743073047858942, 0.01, 0.0031622776601683794)
(0.5743073047858942, 0.01, 0.037275937203149381)
(0.5743073047858942, 0.01, 0.4393970560760786)
(0.5743073047858942, 0.01, 5.1794746792312019)
(0.5743073047858942, 0.01, 61.054022965853143)
(0.5743073047858942, 0.01, 719.68567300115285)
(0.5743073047858942, 0.01, 8483.428982440726)
(0.5743073047858942, 0.01, 100000.0)
(0.5743073047858942, 0.027825594022071243, 1e-10)
(0.5743073047858942, 0.027825594022071243, 1.1787686347935867e-09)
(0.5743073047858942, 0.027825594022071243, 1.389495494373136e-08)
(0.5743073047858942, 0.027825594022071243, 1.6378937069540646e-07)
(0.5743073047858942, 0.027825594022071243, 1.9306977288832498e-06)
(0.5743073047858942, 0.027825594022071243, 2.2758459260747865e-05)
(0.5743073047858942, 0.027825594022071243, 0.00026826957952797272)
(0.5743073047858942, 0.027825594022071243, 0.0031622776601683794)
(0.5743073047858942, 0.027825594022071243, 0.037275937203149381)
(0.5743073047858942, 0.027825594022071243, 0.4393970560760786)
(0.5743073047858942, 0.027825594022071243, 5.1794746792312019)
(0.5743073047858942, 0.027825594022071243, 61.054022965853143)
(0.5743073047858942, 0.027825594022071243, 719.68567300115285)
(0.5743073047858942, 0.027825594022071243, 8483.428982440726)
(0.5743073047858942, 0.027825594022071243, 100000.0)
(0.5743073047858942, 0.077426368268112694, 1e-10)
(0.5743073047858942, 0.077426368268112694, 1.1787686347935867e-09)
(0.5743073047858942, 0.077426368268112694, 1.389495494373136e-08)
(0.5743073047858942, 0.077426368268112694, 1.6378937069540646e-07)
(0.5743073047858942, 0.077426368268112694, 2.2758459260747865e-05)
(0.5743073047858942, 0.077426368268112694, 0.00026826957952797272)
(0.5743073047858942, 0.077426368268112694, 0.0031622776601683794)
(0.5743073047858942, 0.077426368268112694, 0.037275937203149381)
(0.5743073047858942, 0.077426368268112694, 0.4393970560760786)
(0.5743073047858942, 0.077426368268112694, 5.1794746792312019)
(0.5743073047858942, 0.077426368268112694, 61.054022965853143)
(0.5743073047858942, 0.077426368268112694, 719.68567300115285)
(0.5743073047858942, 0.077426368268112694, 8483.428982440726)
(0.5743073047858942, 0.077426368268112694, 100000.0)
(0.5743073047858942, 0.21544346900318834, 1e-10)
(0.5743073047858942, 0.21544346900318834, 1.1787686347935867e-09)
(0.5743073047858942, 0.21544346900318834, 1.389495494373136e-08)
(0.5743073047858942, 0.21544346900318834, 2.2758459260747865e-05)
(0.5743073047858942, 0.21544346900318834, 0.00026826957952797272)
(0.5743073047858942, 0.21544346900318834, 0.0031622776601683794)
(0.5743073047858942, 0.21544346900318834, 0.037275937203149381)
(0.5743073047858942, 0.21544346900318834, 0.4393970560760786)
